	Experiment	Encoded_len	Uniq_words	Variational	Uniq	Layernum	Train_char_acc	Valid_char_acc	Test_char_acc	Test_word_acc	Test_Leven_avg	Train_Leven_avg	Valid_Leven_avg	Layers
1639	uniq_levenshtein_autoencoder_top_bigraph__20170429011746	40	200000	False	True	4	0.7697103125	0.8203325	0.8205325	0.01925	3.51145	4.1564375	3.51615	[560, 40, 560, 1140]
1640	uniq_variational_top_bigraph__20170429011944	360	200000	True	True	2	0.9818767857142857	0.982715	0.98299	0.7883	0.3378	0.345725	0.34545	[360, 1140]
1641	uniq_variational_top_bigraph__20170429011944	360	200000	True	True	2	0.9818674107142857	0.982615	0.98304	0.78695	0.33885	0.34638125	0.3462	[360, 1140]
1642	uniq_autoencoder_random_bigraph__20170429012039	140	200000	False	True	2	0.8513459375	0.8497075	0.8503525	0.08055	2.992	2.9718375	3.0045	[140, 1140]
1643	uniq_autoencoder_random_bigraph__20170429012039	140	200000	False	True	2	0.8514175	0.84971	0.85022	0.0801	2.99475	2.9704125	3.005	[140, 1140]
1644	uniq_autoencoder_random_bigraph__20170429013135	160	200000	False	True	2	0.86691375	0.8651725	0.86581	0.112	2.6827	2.66046875	2.6953	[160, 1140]
1645	uniq_autoencoder_random_bigraph__20170429013135	160	200000	False	True	2	0.8675678125	0.8660675	0.8664825	0.11355	2.66915	2.64744375	2.6778	[160, 1140]
1646	uniq_variational_top_bigraph__20170429013313	380	200000	True	True	2	0.9838892857142857	0.98475	0.9849325	0.81205	0.29905	0.30504375	0.3032	[380, 1140]
1647	uniq_variational_top_bigraph__20170429013313	380	200000	True	True	2	0.9838723214285714	0.98481	0.984945	0.8107	0.3003	0.3054375	0.30415	[380, 1140]
1648	uniq_autoencoder_random_bigraph__20170429014015	180	200000	False	True	2	0.88263625	0.88083	0.881455	0.15025	2.37015	2.3466125	2.3826	[180, 1140]
1649	uniq_autoencoder_random_bigraph__20170429014015	180	200000	False	True	2	0.8828815625	0.88125	0.8817175	0.15085	2.3649	2.3416875	2.37415	[180, 1140]
1650	uniq_variational_top_bigraph__20170429014433	400	200000	True	True	2	0.9860754464285715	0.98701	0.9870725	0.83965	0.2567	0.2622625	0.25925	[400, 1140]
1651	uniq_variational_top_bigraph__20170429014433	400	200000	True	True	2	0.9859111607142858	0.9868825	0.986945	0.8368	0.25915	0.26486875	0.2625	[400, 1140]
1652	uniq_autoencoder_random_bigraph__20170429014843	200	200000	False	True	2	0.8972396875	0.89562	0.89615	0.1977	2.07635	2.0546375	2.08635	[200, 1140]
1653	uniq_autoencoder_random_bigraph__20170429014843	200	200000	False	True	2	0.8971234375	0.895515	0.8960175	0.1959	2.0788	2.056975	2.0887	[200, 1140]
1654	uniq_variational_top_bigraph__20170429015618	420	200000	True	True	2	0.9875151785714286	0.9886675	0.9886725	0.8614	0.2262	0.2318375	0.227	[420, 1140]
1655	uniq_variational_top_bigraph__20170429015618	420	200000	True	True	2	0.9875580357142857	0.98865	0.9887475	0.8611	0.22665	0.2312125	0.22705	[420, 1140]
1656	uniq_autoencoder_random_bigraph__20170429015704	220	200000	False	True	2	0.91003875	0.9086075	0.908655	0.2427	1.8264	1.79865625	1.827	[220, 1140]
1657	uniq_autoencoder_random_bigraph__20170429015704	220	200000	False	True	2	0.909838125	0.90839	0.9086025	0.2424	1.82745	1.802675	1.83115	[220, 1140]
1658	uniq_autoencoder_random_bigraph__20170429020537	240	200000	False	True	2	0.92081375	0.919195	0.91939	0.2942	1.61145	1.5831125	1.61495	[240, 1140]
1659	uniq_autoencoder_random_bigraph__20170429020537	240	200000	False	True	2	0.9208165625	0.9192075	0.91967	0.29675	1.60575	1.58308125	1.61475	[240, 1140]
1660	uniq_variational_top_bigraph__20170429020755	440	200000	True	True	2	0.988346875	0.9894225	0.9894975	0.87225	0.2116	0.2156125	0.21145	[440, 1140]
1661	uniq_variational_top_bigraph__20170429020755	440	200000	True	True	2	0.98839375	0.9894025	0.9895375	0.87265	0.20985	0.2147625	0.211	[440, 1140]
1662	uniq_autoencoder_random_bigraph__20170429021406	260	200000	False	True	2	0.93175	0.9305825	0.93048	0.3509	1.38985	1.36445	1.3875	[260, 1140]
1663	uniq_autoencoder_random_bigraph__20170429021406	260	200000	False	True	2	0.9314553125	0.93025	0.930195	0.34825	1.39565	1.3703375	1.39415	[260, 1140]
1664	uniq_variational_top_bigraph__20170429021908	460	200000	True	True	2	0.988375	0.98932	0.98944	0.8717	0.2112	0.215325	0.21245	[460, 1140]
1665	uniq_variational_top_bigraph__20170429021908	460	200000	True	True	2	0.988378125	0.989425	0.9894775	0.87235	0.21095	0.21466875	0.2121	[460, 1140]
1666	uniq_autoencoder_random_bigraph__20170429022238	280	200000	False	True	2	0.9393084375	0.937925	0.9380775	0.398	1.2381	1.21340625	1.24085	[280, 1140]
1667	uniq_autoencoder_random_bigraph__20170429022238	280	200000	False	True	2	0.9390815625	0.937875	0.9377675	0.3977	1.2443	1.2179625	1.2419	[280, 1140]
1668	uniq_autoencoder_random_bigraph__20170429023115	300	200000	False	True	2	0.9465096875	0.9451	0.94534	0.4505	1.093	1.0694875	1.09755	[300, 1140]
1669	uniq_autoencoder_random_bigraph__20170429023115	300	200000	False	True	2	0.9458090625	0.9442825	0.9446425	0.4442	1.1069	1.0835125	1.11375	[300, 1140]
1670	uniq_autoencoder_random_bigraph__20170429023950	320	200000	False	True	2	0.9522065625	0.950625	0.95074	0.48805	0.985	0.95564375	0.987	[320, 1140]
1671	uniq_autoencoder_random_bigraph__20170429023950	320	200000	False	True	2	0.952313125	0.95073	0.9509875	0.48935	0.98	0.9535125	0.9851	[320, 1140]
1672	uniq_autoencoder_random_bigraph__20170429024827	340	200000	False	True	2	0.9574365625	0.9559775	0.9560975	0.53	0.8777	0.8510375	0.88	[340, 1140]
1673	uniq_autoencoder_random_bigraph__20170429024827	340	200000	False	True	2	0.9574475	0.9560225	0.9561425	0.5317	0.87685	0.85081875	0.8791	[340, 1140]
1674	uniq_autoencoder_random_bigraph__20170429025719	360	200000	False	True	2	0.96366	0.9622975	0.9623925	0.58825	0.752	0.726625	0.7538	[360, 1140]
1675	uniq_autoencoder_random_bigraph__20170429025719	360	200000	False	True	2	0.962325625	0.96072	0.96104	0.5743	0.779	0.7531875	0.78525	[360, 1140]
1676	uniq_autoencoder_random_bigraph__20170429030514	380	200000	False	True	2	0.9669859375	0.9656125	0.9657875	0.61985	0.68415	0.66004375	0.68725	[380, 1140]
1677	uniq_autoencoder_random_bigraph__20170429030514	380	200000	False	True	2	0.9674178125	0.965965	0.9663	0.62515	0.67385	0.651425	0.6804	[380, 1140]
1678	uniq_autoencoder_random_bigraph__20170429031423	400	200000	False	True	2	0.970888125	0.9695825	0.9698225	0.65835	0.60335	0.58205	0.60805	[400, 1140]
1679	uniq_autoencoder_random_bigraph__20170429031423	400	200000	False	True	2	0.9710871875	0.9698325	0.9697975	0.6612	0.60395	0.57811875	0.603	[400, 1140]
1680	uniq_autoencoder_random_bigraph__20170429032342	420	200000	False	True	2	0.9747759375	0.973725	0.97386	0.6999	0.52265	0.5043125	0.52515	[420, 1140]
1681	uniq_autoencoder_random_bigraph__20170429032342	420	200000	False	True	2	0.9739146875	0.9728225	0.9727825	0.68635	0.5442	0.5215375	0.5433	[420, 1140]
1682	uniq_autoencoder_random_bigraph__20170429033200	440	200000	False	True	2	0.9771465625	0.9761275	0.976135	0.72045	0.47695	0.4568875	0.47715	[440, 1140]
1683	uniq_autoencoder_random_bigraph__20170429033200	440	200000	False	True	2	0.97722875	0.9760875	0.97631	0.72395	0.4736	0.45521875	0.4781	[440, 1140]
1684	uniq_autoencoder_random_bigraph__20170429034139	460	200000	False	True	2	0.98052375	0.97945	0.9797325	0.76485	0.4049	0.3893625	0.4109	[460, 1140]
1685	uniq_autoencoder_random_bigraph__20170429034139	460	200000	False	True	2	0.980444375	0.9793025	0.97971	0.76475	0.40545	0.390925	0.41375	[460, 1140]
1686	uniq_autoencoder_random_bigraph__20170429035112	480	200000	False	True	2	0.983324375	0.982205	0.9827475	0.7977	0.34485	0.3334125	0.35585	[480, 1140]
1687	uniq_autoencoder_random_bigraph__20170429035112	480	200000	False	True	2	0.9832715625	0.9821875	0.982765	0.79865	0.34455	0.33440625	0.35625	[480, 1140]
1688	uniq_autoencoder_random_bigraph__20170429040038	500	200000	False	True	2	0.9855034375	0.9845	0.98492	0.82275	0.30145	0.289825	0.30985	[500, 1140]
1689	uniq_autoencoder_random_bigraph__20170429040038	500	200000	False	True	2	0.98535	0.98433	0.9848175	0.82115	0.3034	0.292925	0.3133	[500, 1140]
1690	uniq_levenshtein_autoencoder_top_bigraph__20170429112030	40	200000	False	True	4	0.758901875	0.806685	0.8047225	0.0126	3.84115	4.42266875	3.80425	[640, 40, 640, 1140]
1691	uniq_levenshtein_autoencoder_top_bigraph__20170429112030	40	200000	False	True	4	0.7674896875	0.8190975	0.81683	0.01855	3.58365	4.1891375	3.53895	[640, 40, 640, 1140]
1692	uniq_variational_top_bigraph__20170429112127	500	200000	True	True	2	0.9880857142857142	0.98903	0.98864	0.86565	0.22795	0.2237875	0.2183	[500, 1140]
1693	uniq_variational_top_bigraph__20170429112127	500	200000	True	True	2	0.9880642857142857	0.98907	0.988575	0.86465	0.2287	0.225	0.2193	[500, 1140]
1694	uniq_levenshtein_variational_random_bigraph__20170429112217	460	200000	True	True	2	0.888759375	0.90562	0.904745	0.215	1.8692	2.16929375	1.8509	[460, 1140]
1695	uniq_levenshtein_variational_random_bigraph__20170429112217	460	200000	True	True	2	0.8886401785714285	0.9055575	0.9042	0.2168	1.86795	2.170625	1.8476	[460, 1140]
1696	uniq_autoencoder_random_bigraph__20170429112306	540	200000	False	True	2	0.98847875	0.987935	0.98798	0.8577	0.2402	0.23029375	0.2413	[540, 1140]
1697	uniq_autoencoder_random_bigraph__20170429112306	540	200000	False	True	2	0.9887353125	0.9881525	0.9883175	0.8624	0.23355	0.22514375	0.2368	[540, 1140]
1698	uniq_levenshtein_autoencoder_top_bigraph__20170429113139	60	200000	False	True	4	0.7915790625	0.8352825	0.833845	0.03605	3.2554	3.846275	3.22615	[260, 60, 260, 1140]
1699	uniq_levenshtein_autoencoder_top_bigraph__20170429113139	60	200000	False	True	4	0.7888015625	0.830925	0.8292475	0.02865	3.34845	3.914275	3.3119	[260, 60, 260, 1140]
1700	uniq_autoencoder_random_bigraph__20170429113437	560	200000	False	True	2	0.9900934375	0.9895675	0.9897425	0.8769	0.20515	0.198075	0.20855	[560, 1140]
1701	uniq_autoencoder_random_bigraph__20170429113437	560	200000	False	True	2	0.9901934375	0.989665	0.9897425	0.87655	0.20515	0.19605625	0.2067	[560, 1140]
1702	uniq_variational_top_bigraph__20170429113527	520	200000	True	True	2	0.9881647321428572	0.98909	0.988725	0.867	0.22345	0.22224375	0.2171	[520, 1140]
1703	uniq_variational_top_bigraph__20170429113527	520	200000	True	True	2	0.9881	0.989005	0.98867	0.86635	0.22675	0.22264375	0.21925	[520, 1140]
1704	uniq_levenshtein_variational_random_bigraph__20170429113716	480	200000	True	True	2	0.8838647321428571	0.901215	0.900155	0.2033	1.95805	2.26315	1.92815	[480, 1140]
1705	uniq_levenshtein_variational_random_bigraph__20170429113716	480	200000	True	True	2	0.883759375	0.90145	0.89999	0.20095	1.97155	2.26621875	1.9313	[480, 1140]
1706	uniq_levenshtein_variational_random_bigraph__20170429114057	500	200000	True	True	2	0.8860830357142857	0.9032325	0.90231	0.206	1.9111	2.214575	1.88835	[500, 1140]
1707	uniq_levenshtein_variational_random_bigraph__20170429114057	500	200000	True	True	2	0.8864433035714285	0.903605	0.90277	0.20885	1.90195	2.211025	1.88765	[500, 1140]
1708	uniq_levenshtein_autoencoder_top_bigraph__20170429114248	60	200000	False	True	4	0.790615	0.839605	0.83786	0.03865	3.16155	3.777125	3.12645	[340, 60, 340, 1140]
1709	uniq_levenshtein_autoencoder_top_bigraph__20170429114248	60	200000	False	True	4	0.7920503125	0.8405925	0.8388875	0.03915	3.1397	3.762375	3.10785	[340, 60, 340, 1140]
1710	uniq_autoencoder_random_bigraph__20170429114611	580	200000	False	True	2	0.9914171875	0.9908325	0.990925	0.89	0.1815	0.171625	0.1833	[580, 1140]
1711	uniq_autoencoder_random_bigraph__20170429114611	580	200000	False	True	2	0.9915240625	0.9909975	0.9910525	0.89145	0.17895	0.1694625	0.18	[580, 1140]
1712	uniq_variational_top_bigraph__20170429115022	540	200000	True	True	2	0.98805	0.989015	0.9886125	0.8651	0.22645	0.224375	0.2197	[540, 1140]
1713	uniq_variational_top_bigraph__20170429115022	540	200000	True	True	2	0.9881450892857143	0.9890775	0.988695	0.86475	0.2268	0.22251875	0.21735	[540, 1140]
1714	uniq_levenshtein_autoencoder_top_bigraph__20170429115352	60	200000	False	True	4	0.79579625	0.8475875	0.8458725	0.04985	3.0028	3.64410625	2.9647	[420, 60, 420, 1140]
1715	uniq_levenshtein_autoencoder_top_bigraph__20170429115352	60	200000	False	True	4	0.7948228125	0.84716	0.8450425	0.0474	3.01165	3.6556875	2.96885	[420, 60, 420, 1140]
1716	uniq_levenshtein_variational_random_bigraph__20170429115628	520	200000	True	True	2	0.8864638392857143	0.9035025	0.90234	0.2109	1.9066	2.20445	1.8849	[520, 1140]
1717	uniq_levenshtein_variational_random_bigraph__20170429115628	520	200000	True	True	2	0.8861794642857143	0.9037575	0.90216	0.2119	1.9118	2.20934375	1.88865	[520, 1140]
1718	uniq_levenshtein_autoencoder_top_bigraph__20170429120459	60	200000	False	True	4	0.797895	0.8533175	0.85154	0.05365	2.88495	3.55228125	2.84555	[500, 60, 500, 1140]
1719	uniq_levenshtein_autoencoder_top_bigraph__20170429120459	60	200000	False	True	4	0.79816125	0.8544175	0.8524025	0.0562	2.8652	3.5413125	2.8249	[500, 60, 500, 1140]
1720	uniq_variational_top_bigraph__20170429120511	560	200000	True	True	2	0.988115625	0.9890975	0.988635	0.8663	0.22565	0.2234125	0.21985	[560, 1140]
1721	uniq_variational_top_bigraph__20170429120511	560	200000	True	True	2	0.9881120535714286	0.98913	0.988695	0.8654	0.22615	0.22276875	0.21865	[560, 1140]
1722	uniq_levenshtein_variational_random_bigraph__20170429120853	540	200000	True	True	2	0.8832160714285714	0.90051	0.899745	0.20135	1.9733	2.27785625	1.94375	[540, 1140]
1723	uniq_levenshtein_variational_random_bigraph__20170429120853	540	200000	True	True	2	0.886225	0.9032825	0.9019025	0.20975	1.9119	2.207975	1.88295	[540, 1140]
1724	uniq_levenshtein_variational_random_bigraph__20170429121301	560	200000	True	True	2	0.8853973214285714	0.9025325	0.90163	0.2024	1.93525	2.2311125	1.90185	[560, 1140]
1725	uniq_levenshtein_variational_random_bigraph__20170429121301	560	200000	True	True	2	0.8856486607142857	0.903165	0.902075	0.2056	1.92585	2.22245	1.8958	[560, 1140]
1726	uniq_levenshtein_autoencoder_top_bigraph__20170429121558	60	200000	False	True	4	0.795755	0.852725	0.85102	0.05265	2.8914	3.562375	2.85765	[580, 60, 580, 1140]
1727	uniq_levenshtein_autoencoder_top_bigraph__20170429121558	60	200000	False	True	4	0.795241875	0.8522175	0.850435	0.05075	2.9038	3.57575625	2.86425	[580, 60, 580, 1140]
1728	uniq_levenshtein_variational_random_bigraph__20170429121646	580	200000	True	True	2	0.8842232142857143	0.9016175	0.90071	0.2018	1.94285	2.24975625	1.92345	[580, 1140]
1729	uniq_levenshtein_variational_random_bigraph__20170429121646	580	200000	True	True	2	0.8845495535714286	0.9017425	0.900375	0.2001	1.94205	2.24335	1.92055	[580, 1140]
1730	uniq_variational_top_bigraph__20170429122002	580	200000	True	True	2	0.9880379464285715	0.98904	0.988595	0.8645	0.22745	0.22439375	0.21965	[580, 1140]
1731	uniq_variational_top_bigraph__20170429122002	580	200000	True	True	2	0.9879758928571428	0.9889275	0.98855	0.8645	0.22855	0.2251	0.22015	[580, 1140]
1732	uniq_levenshtein_autoencoder_top_bigraph__20170429122707	60	200000	False	True	4	0.7901346875	0.84642	0.8442225	0.04255	3.0249	3.67100625	2.98125	[660, 60, 660, 1140]
1733	uniq_levenshtein_autoencoder_top_bigraph__20170429122707	60	200000	False	True	4	0.7872125	0.8423175	0.84042	0.0369	3.1016	3.73785625	3.0672	[660, 60, 660, 1140]
1734	uniq_variational_random_bigraph__20170429123454	20	200000	True	True	2	0.6178316964285714	0.618735	0.617395	0.0001	7.63475	7.62368125	7.6114	[20, 1140]
1735	uniq_variational_random_bigraph__20170429123454	20	200000	True	True	2	0.6180299107142857	0.61905	0.6176875	0.00015	7.62895	7.6211875	7.6067	[20, 1140]
1736	uniq_levenshtein_autoencoder_top_bigraph__20170429123837	80	200000	False	True	4	0.8104990625	0.852795	0.85142	0.0603	2.90415	3.49826875	2.87495	[280, 80, 280, 1140]
1737	uniq_levenshtein_autoencoder_top_bigraph__20170429123837	80	200000	False	True	4	0.8121571875	0.8533675	0.8520425	0.05975	2.89905	3.479575	2.8702	[280, 80, 280, 1140]
1738	uniq_variational_random_bigraph__20170429124059	40	200000	True	True	2	0.6840928571428572	0.6841225	0.68361	0.001	6.3206	6.309525	6.31095	[40, 1140]
1739	uniq_variational_random_bigraph__20170429124059	40	200000	True	True	2	0.6839196428571429	0.6841	0.6833875	0.00085	6.32195	6.30845625	6.3133	[40, 1140]
1740	uniq_variational_random_bigraph__20170429124646	60	200000	True	True	2	0.72583125	0.7258825	0.7253025	0.00305	5.4881	5.47485625	5.4818	[60, 1140]
1741	uniq_variational_random_bigraph__20170429124646	60	200000	True	True	2	0.72581875	0.7258725	0.7250725	0.00345	5.48825	5.47435625	5.47515	[60, 1140]
1742	uniq_levenshtein_autoencoder_top_bigraph__20170429124943	80	200000	False	True	4	0.8128903125	0.85953	0.85843	0.0703	2.75675	3.3808375	2.73205	[360, 80, 360, 1140]
1743	uniq_levenshtein_autoencoder_top_bigraph__20170429124943	80	200000	False	True	4	0.812815	0.860665	0.8593625	0.0745	2.7455	3.371025	2.7142	[360, 80, 360, 1140]
1744	uniq_levenshtein_autoencoder_top_bigraph__20170429130053	80	200000	False	True	4	0.8124646875	0.865515	0.864365	0.0842	2.6357	3.30775	2.607	[440, 80, 440, 1140]
1745	uniq_levenshtein_autoencoder_top_bigraph__20170429130053	80	200000	False	True	4	0.813735	0.8674175	0.86576	0.08705	2.60385	3.2780125	2.57125	[440, 80, 440, 1140]
1746	uniq_variational_random_bigraph__20170429130055	80	200000	True	True	2	0.7626589285714286	0.76251	0.761945	0.0089	4.75885	4.73929375	4.74745	[80, 1140]
1747	uniq_variational_random_bigraph__20170429130055	80	200000	True	True	2	0.7626040178571428	0.7625825	0.76226	0.00895	4.75665	4.73811875	4.7441	[80, 1140]
1748	uniq_variational_random_bigraph__20170429130803	100	200000	True	True	2	0.7933459821428571	0.7934575	0.7926925	0.0205	4.1493	4.12374375	4.12465	[100, 1140]
1749	uniq_variational_random_bigraph__20170429130803	100	200000	True	True	2	0.7926549107142857	0.7928725	0.791945	0.0195	4.1594	4.136275	4.14105	[100, 1140]
1750	uniq_levenshtein_autoencoder_top_bigraph__20170429131210	80	200000	False	True	4	0.8129659375	0.86834	0.867085	0.0856	2.5733	3.25365	2.5452	[520, 80, 520, 1140]
1751	uniq_levenshtein_autoencoder_top_bigraph__20170429131210	80	200000	False	True	4	0.811585	0.866335	0.8653425	0.082	2.6054	3.2852625	2.5871	[520, 80, 520, 1140]
1752	uniq_variational_random_bigraph__20170429131359	120	200000	True	True	2	0.8219964285714285	0.8224325	0.8211225	0.0417	3.57485	3.54881875	3.55245	[120, 1140]
1753	uniq_variational_random_bigraph__20170429131359	120	200000	True	True	2	0.8211910714285714	0.821745	0.820925	0.0396	3.5746	3.564125	3.56555	[120, 1140]
1754	uniq_levenshtein_autoencoder_top_bigraph__20170429132338	80	200000	False	True	4	0.811001875	0.869675	0.86812	0.09	2.53755	3.23213125	2.5036	[600, 80, 600, 1140]
1755	uniq_levenshtein_autoencoder_top_bigraph__20170429132338	80	200000	False	True	4	0.812365625	0.871475	0.87022	0.09695	2.50145	3.2053625	2.4748	[600, 80, 600, 1140]
1756	uniq_variational_random_bigraph__20170429132342	140	200000	True	True	2	0.84724375	0.84813	0.8471	0.07475	3.0537	3.0379125	3.0339	[140, 1140]
1757	uniq_variational_random_bigraph__20170429132342	140	200000	True	True	2	0.8472549107142857	0.84772	0.846855	0.07625	3.0588	3.04166875	3.0452	[140, 1140]
1758	uniq_levenshtein_autoencoder_top_bigraph__20170429132714	40	200000	False	True	2	0.741001875	0.7639275	0.7652075	0.00535	4.6133	5.03201875	4.6356	[40, 1140]
1759	uniq_levenshtein_autoencoder_top_bigraph__20170429132714	40	200000	False	True	2	0.740825625	0.763205	0.7648	0.0054	4.62135	5.03900625	4.65395	[40, 1140]
1760	uniq_variational_random_bigraph__20170429133411	160	200000	True	True	2	0.8630299107142857	0.86292	0.86251	0.10655	2.74925	2.72635625	2.73985	[160, 1140]
1761	uniq_variational_random_bigraph__20170429133411	160	200000	True	True	2	0.8627580357142857	0.862695	0.8623975	0.10685	2.7539	2.7297625	2.7411	[160, 1140]
